name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
ellipsoid_052,0.7579555511474609,190286.90625,0.0907358676195144,1.1557832832496349,1.2014766847061393,0.6308533164194059,3.9534575485493733,True
ellipsoid_053,0.7510838508605957,200370.46875,0.095544084906578,1.1492185140225224,1.2875802319860508,0.5833297469176528,12.039635306538122,False
ellipsoid_054,0.7476158142089844,197764.03125,0.094301238656044,1.1556214507892089,1.300577094699619,0.5748339081595571,12.543523124412017,False
ellipsoid_055,0.7512726783752441,189590.265625,0.0904036834836006,1.171971202364877,1.3040076707959947,0.5761259655141836,11.266187101243293,False
ellipsoid_056,0.7341556549072266,203353.796875,0.0969666466116905,1.1732776246357135,1.1150497156331234,0.6584062079154688,4.96284151167283,True
ellipsoid_057,0.729947566986084,195559.96875,0.0932502597570419,1.1991932824803928,1.2622941844089883,0.5782705616502928,5.261945914013009,True
ellipsoid_058,0.7396726608276367,191266.1875,0.091202825307846,1.165237765504063,1.1914902735119255,0.6207962224042725,2.2529743529644333,True
ellipsoid_059,0.7210826873779297,206787.96875,0.0986041873693466,1.191032424054061,1.293810921796434,0.557332354542748,8.629361860068704,True
ellipsoid_060,0.7194457054138184,208738.015625,0.0995340421795845,1.1936573181770014,1.312542404870764,0.5481313995982147,9.959733407853463,True
ellipsoid_061,0.733851432800293,201661.71875,0.0961598008871078,1.1708913683877986,1.2917915955509818,0.5680880997582948,10.325486242985187,False
ellipsoid_062,0.7155675888061523,205712.484375,0.0980913564562797,1.1863983719794955,1.2031403385836883,0.5947498939720561,1.4111589327503018,True
ellipsoid_063,0.7147274017333984,205715.46875,0.0980927795171737,1.1970299981503367,1.2383020049619082,0.5771834325305678,3.447867378039434,True
ellipsoid_064,0.7205443382263184,205178.0625,0.0978365242481231,1.2127220736582642,1.3344671104188879,0.5399491172173889,10.038989097755177,False
ellipsoid_065,0.7103667259216309,205473.25,0.0979772806167602,1.1998849973657133,1.2011761971441806,0.5913926096858574,0.10761029442838434,True
ellipsoid_066,0.710721492767334,211141.8125,0.100680261850357,1.204423087798836,1.3685971465383597,0.5193065721092481,13.630929230986666,False
ellipsoid_067,0.6909608840942383,215504.21875,0.1027604192495346,1.2342337903876743,1.2229275217927968,0.5650055884598116,0.916055668134493,True
ellipsoid_068,0.6950139999389648,212836.734375,0.1014884635806083,1.2144105075113223,1.2468423006175962,0.5574193300906657,2.670579092133843,True
ellipsoid_069,0.7011227607727051,205469.71875,0.0979755967855453,1.2122652361373845,1.3049782022957315,0.537267794618548,7.647910984707967,True
ellipsoid_070,0.6944870948791504,216967.6875,0.1034582555294036,1.2145142025699178,1.3333156834605464,0.5208722161556278,9.781810755217526,True
ellipsoid_071,0.7000236511230469,213751.625,0.1019247174263,1.228958583856105,1.1972706648317997,0.5846828722070049,2.5784366894511708,True
ellipsoid_072,0.6957273483276367,213237.9375,0.1016797721385955,1.212707693739903,1.2375666640349177,0.5621736335877959,2.049873223641497,True
ellipsoid_073,0.6829433441162109,219702.21875,0.1047621816396713,1.2424808211670904,1.3154240946517826,0.5191811119264915,5.870776614175415,True
ellipsoid_074,0.6840605735778809,222591.125,0.1061397194862365,1.2149636662270804,1.1857725338969742,0.5768902163130348,2.402634180885065,True
ellipsoid_075,0.6807684898376465,209036.3125,0.0996762812137603,1.2306301315343853,1.241592913035032,0.5483024932653093,0.8908266764911781,True
ellipsoid_076,0.6799354553222656,218877.75,0.104369044303894,1.2410756281768165,1.3593203817104318,0.5002025015373516,9.52760257707429,True
ellipsoid_077,0.6826386451721191,214272.15625,0.1021729260683059,1.222181851938288,1.2496726157020688,0.5462539841193618,2.249318603461703,True
ellipsoid_078,0.6770849227905273,215243.1875,0.1026359498500824,1.2369817365161289,1.4168613609250653,0.47787662326288594,14.541817320242304,False
ellipsoid_079,0.678398609161377,214507.4375,0.1022851169109344,1.228241046014158,1.3254338619302484,0.5118313547334722,7.913171134566535,True
ellipsoid_080,0.6781139373779297,210031.921875,0.1001510247588157,1.2425618773805895,1.302592789738093,0.5205878174055265,4.831221160917384,True
ellipsoid_081,0.6696162223815918,216568.09375,0.1032677143812179,1.2524560781968908,1.2878187237515262,0.5199615520660722,2.823463925820501,True
ellipsoid_082,0.6667599678039551,219636.5625,0.104730874300003,1.2497631969198355,1.3007170919700313,0.5126095227933833,4.077083976850707,True
ellipsoid_083,0.6551351547241211,226982.75,0.1082338094711303,1.2635751828882753,1.3310996444243617,0.4921758919163684,5.343921157246791,True
ellipsoid_084,0.6596508026123047,212445.25,0.1013017892837524,1.2501125191385434,1.3328228850175616,0.49492757817075816,6.616233707987681,True
ellipsoid_085,0.6606040000915527,221568.9375,0.1056523025035858,1.2488670738674392,1.2973126651976363,0.5092095512618112,3.8791631506604483,True
ellipsoid_086,0.6442780494689941,222038.78125,0.1058763414621353,1.2738730024341551,1.2818300870313102,0.5026235972983968,0.6246371955407181,True
ellipsoid_087,0.658543586730957,218083.59375,0.1039903610944747,1.254989307249456,1.345975563433915,0.4892686053310286,7.249962661743502,True
ellipsoid_088,0.6502437591552734,222718.78125,0.1062005907297134,1.261495155127579,1.211583494696544,0.5366891856826879,3.95654792871458,True
ellipsoid_089,0.6442551612854004,218642.78125,0.1042570024728775,1.2536708553726823,1.3231674415476822,0.48690372892778266,5.543447538655625,True
ellipsoid_090,0.6419830322265625,220302.875,0.1050485968589782,1.3031978391127943,1.294668923962869,0.49586656506862636,0.6544605043031437,True
ellipsoid_091,0.6438570022583008,228700.8125,0.1090530455112457,1.2717785015138423,1.3205564396567917,0.48756492560487386,3.8354114403480883,True
ellipsoid_092,0.6410002708435059,222505.8125,0.1060990393161773,1.2919177653931606,1.35576478992668,0.47279607466290025,4.942034721079115,True
ellipsoid_093,0.6407003402709961,226899.640625,0.1081941798329353,1.2742288765748124,1.3135228967036465,0.48777249477635043,3.083748991347479,True
ellipsoid_094,0.6489319801330566,223629.46875,0.1066348403692245,1.2432898588606192,1.3618199632187207,0.47651818717598887,9.53358571320813,True
ellipsoid_095,0.6269426345825195,224152.53125,0.1068842560052871,1.2871632508589177,1.3241644506462984,0.4734628197249377,2.874631462845912,True
ellipsoid_096,0.6301693916320801,223472.25,0.1065598726272583,1.2918928528447469,1.287710281921572,0.489372027605244,0.3237552490490871,True
ellipsoid_097,0.6311993598937988,220508.265625,0.1051465347409248,1.2990962450067003,1.3016246851059725,0.4849319217101429,0.19463069876390732,True
ellipsoid_098,0.6228690147399902,220411.96875,0.105100616812706,1.306531831616928,1.3420027625702937,0.4641339288654143,2.714892212726862,True
ellipsoid_099,0.624779224395752,233153.1875,0.1111761033535003,1.2760901716645858,1.3942362361565002,0.4481157555609692,9.258441692862474,True
ellipsoid_100,0.6244163513183594,218455.296875,0.104167602956295,1.2744720821146096,1.3165339713725384,0.47428806616162045,3.3003382222495983,True
grf_p20_s03_r0,0.1768994331359863,196583.0,0.0937380790710449,13.49147257456349,1.067516828012717,0.16571114243257526,92.08746990283781,False
grf_p20_s03_r1,0.1813349723815918,206402.3125,0.0984202921390533,15.177928311252884,0.9934849327568865,0.18252412935784892,93.45441016465786,False
grf_p20_s03_r2,0.1875042915344238,206481.90625,0.098458245396614,17.008647258236653,1.00364676173695,0.1868229925934515,94.09919703490282,False
grf_p20_s03_r3,0.1824049949645996,208205.578125,0.0992801561951637,13.99392254564612,1.31245622199568,0.13897986988643346,90.62124134448622,False
grf_p20_s03_r4,0.1884064674377441,207944.59375,0.0991557091474533,16.554777207895604,1.1317636632799954,0.16647156429436702,93.16352223248154,False
grf_p20_s05_r0,0.1712446212768554,111792.71875,0.0533069223165512,13.661373708557388,0.8142124702722316,0.21031933006331852,94.04003954769048,False
grf_p20_s05_r1,0.1894502639770507,122641.21875,0.0584798902273178,13.584722282837816,0.7981498130298178,0.23736178457260765,94.12465123384851,False
grf_p20_s05_r2,0.1773853302001953,115928.046875,0.0552788004279136,8.03951106806814,0.7990595031952251,0.22199264196330667,90.06084454104452,False
